Index,Mutual Information Score
805,0.32749739039096415
807,0.060299547540503484
808,0.17709368403383796
809,0.3697291331064527
811,0.3003569396433503
813,0.2213676928533015
816,0.02064887883903266
817,0.12877004263005287
818,0.11544452882184841
819,0.01517969545963238
820,0.20499103697798238
821,0.30440029527761525
822,0.06512245190886201
824,0.06949598241875643
825,0.10966585324124467
826,0.026158915445326336
828,0.18796844430030912
830,0.3529285851695416
832,0.0500145683063975
833,0.013922789272034608
834,0.2121676756987385
835,0.014402414370643157
836,0.19024250861982872
837,0.4591254690936981
838,0.05927163605804675
839,0.12709838002115426
840,0.10612291238124794
841,0.05723034401675453
842,0.19764040206859423
843,0.08679229721507142
844,0.10270148903335419
845,0.33278565714032027
846,0.013364859577811083
847,0.0365028139710426
850,0.19666658958936378
853,0.1763377517605258
854,0.23760119978480998
855,0.07668056551243096
856,0.06469348693444354
857,0.17432448447460192
859,0.04868757365580212
860,0.050824792497566884
861,0.2531423064318927
862,0.05453442882083914
864,0.16001478180119233
865,0.45492842876029416
866,0.16555928780024431
867,0.14266409846788886
869,0.039350673182538376
870,0.0803634987408186
871,0.24068311747621274
872,0.04565861845051722
873,0.09182584952135131
878,0.256450669146171
881,0.27752224908138734
882,0.1711930110757487
883,0.1415285547187084
884,0.05634607676885062
886,0.23109824169854543
887,0.19397560250111012
888,0.12035944886131089
889,0.02887032020218494
890,0.12378737284651087
891,0.28597972594795507
892,0.04169171597812649
893,0.1882053557298755
894,0.030395991500583808
895,0.11089402881680321
896,0.09367485909763351
898,0.05733778895321717
899,0.059039469234971165
900,0.03261884440525531
901,0.22951149720699848
902,0.020353660094616366
904,0.32552179996835995
905,0.14554868253316533
906,0.04743047033600578
907,0.10408250700528132
908,0.09360532286253309
910,0.15098421640699056
911,0.1652758969486714
912,0.05177809424632307
913,0.03285333213974284
914,0.21052025746041125
917,0.08842354475541003
918,0.06753928125645459
919,0.008469231392005616
920,0.048569581873372014
921,0.050352643582904255
922,0.15330665407033717
924,0.0504555494411576
926,0.0008339121657774395
927,0.08796834339111759
929,0.14321389610747004
930,0.09403321286507782
931,0.015423510772755389
932,0.05240239418880477
934,0.0025861082762621557
935,0.6454477831432848
936,0.2404775298114079
937,0.01568479360756747
940,0.0023357815085554012
941,0.026405411373640053
943,0.09840965993959738
944,0.036377973914454964
945,0.0539287933689474
946,0.04820328521696893
947,0.01661595840236907
949,0.11075139367416775
950,0.09141448339896585
952,0.10491770715866333
953,0.09248067449435804
954,0.18912723500455475
955,0.11840540632818053
956,0.06870937684978728
957,0.04284918318646613
959,0.11493147755344935
960,0.07637196981754113
963,0.014719067414568965
964,0.04278534457175498
965,0.024758749954251424
966,0.06706429794161761
967,0.01804432801255662
968,0.0383649669695596
969,0.17839437032256256
970,0.08825322359050691
971,0.004274688561099582
972,0.14251202831581833
973,0.013452833648334828
975,0.06712484345670844
977,0.2591472724184205
978,0.03577957256598352
979,0.07474490642950493
980,0.06900686295236413
983,0.14270466767289602
984,0.05559997943184403
985,0.12338883293066116
988,0.02748322245145096
990,0.07520623695922501
993,0.015616970017016785
995,0.42633489472403885
997,0.2131817140417951
998,0.07756114957483318
1000,0.12017450937542917
1001,0.11642082525269037
1002,0.16629446171723639
1003,0.004960013337332869
1004,0.14737303851773786
1005,0.03656731646201572
1006,0.08943662258666962
1009,0.1493079227534948
1010,0.07014737647924152
1012,0.04738715412818029
1014,0.1509536175690458
1015,0.13662694118073104
1016,0.09802846004214372
1017,0.1606514104725807
1018,0.15420479633211603
1019,0.1512658287340578
1020,0.05515976308253712
1021,0.2687661160753245
1022,0.10655714189442533
1023,0.01512923805201205
1024,0.07024906771729711
1025,0.050525836403156
1026,0.1496686768241422
1027,0.131389806194655
1029,0.06532643613022615
1030,0.026211590043454747
1031,0.028996910783321228
1034,0.13706452498729926
1035,0.06899320237052242
1037,0.07715239166607524
1038,0.046385865411581184
1039,0.13788933149392402
1040,0.05728947680315999
1041,0.06971401824508106
1043,0.14003655295932704
1045,0.4779525764014796
1046,0.08263953266405188
1047,0.14978999396276826
1048,0.11534401065314825
1050,0.099959986274613
1052,0.026241888028298188
1053,0.05894925641748516
1055,0.03483811503361656
1056,0.06877357351452962
1057,0.060148259434670504
1058,0.06435929720854205
1060,0.04073585365862753
1061,0.09045348970647771
1064,0.009849690653480847
1065,0.03752615931256997
1066,0.12310433114074204
1068,0.15744896194540625
1069,0.05297299782759057
1070,0.05980658610502898
1071,0.26621175550485066
1072,0.18377665124487974
1073,0.0942178766861057
1074,0.06904075582716662
1075,0.06846022524663575
1076,0.14979107873657993
1077,0.0290440353759005
1078,0.1244442412306519
1080,0.11503304265501457
1081,0.12469820072926363
1082,0.05433273657369275
1084,0.027189374884876383
1086,0.15385752625222593
1087,0.015922393203455787
1088,0.017395507136462873
1089,0.04536745942659737
1090,0.0069182318864604575
1091,0.001623728410139469
1092,0.11728593236779727
1094,0.016521532626125435
1095,0.05722267491817634
1096,0.18085516764826282
1097,0.07465636125560593
1100,0.11444739187023667
1101,0.04642869616965184
1102,0.02084407876685246
1103,0.07844702765990896
1104,0.15280639675189867
1105,0.1545922306915457
1107,0.0071145759464408265
1108,0.0868398758990141
1109,0.06368518225635222
1110,0.0037145416373161044
1111,0.07722988992539137
1113,0.018862676330905437
1114,0.08051907548730464
1115,0.15421505122873436
1116,0.05401025602393972
1118,0.05976569636494089
1119,0.04500739020289157
1120,0.034987233591826206
1121,0.12630639422916845
1122,0.15405779780417173
1123,0.03933448987090071
1124,0.04097788435520466
1125,0.06588582994496828
1126,0.010811712143577346
1127,0.1911720336402627
1128,0.010937747724158564
1129,0.01717085804817753
1130,0.07157620908454465
1132,0.39402715354724305
1133,0.11644110800024587
1134,0.03209838002115406
1135,0.044946340141841734
1136,0.0947691740221619
1137,0.0731422603832168
1138,0.09439383525391576
1139,0.08308761805584663
1140,0.06868230115052976
1141,0.010067683445002862
1143,0.02344693046061397
1145,0.044142812861041714
1146,0.035500218082084034
1148,0.06064947539043164
1149,0.02007781220513216
1150,0.05865419794060878
1151,0.2608506340352328
1152,0.12108059729882581
1154,0.09011884440525497
1155,0.051692170069489896
1156,0.23348762209221463
1157,0.05871162882163916
1158,0.15125218076586422
1159,0.18085194968381502
1161,0.11549054341331777
1162,0.055328634615045225
1163,0.0941953234817341
1164,0.03656479744211705
1165,0.07659431338072409
1166,0.09532469915656394
1167,0.12418769316134015
1168,0.029697750347797536
1169,0.09566842109119533
1172,0.0718294690097081
1173,0.021772809127401427
1174,0.18542333511890718
1175,0.02162264363632649
1176,0.07350323778964873
1177,0.10952517040248999
1178,0.05745650674291758
1179,0.057914785837560157
1180,0.024264194005149786
1181,0.08037782784605674
1182,0.0658223076087181
1183,0.1257041140079047
1184,0.013311157143022001
1185,0.11080251773071015
1186,0.145707728970357
1187,0.1488480470500253
1188,0.023546628742129982
1189,0.18984035749047456
1190,0.047124641638325526
1191,0.030626612038691103
1192,0.0724426705072263
1193,0.09655100795112492
1194,0.11315130436953336
1195,0.09589004013106628
1196,0.05416055655525587
1197,0.1474025105233574
1199,0.2594062124437517
1201,0.07755686280865515
1202,0.127752221129541
1204,0.10285729282552158
1205,0.01696634034366018
1206,0.030270031601896674
1207,0.0752418200629903
1208,0.04150838920389055
1209,0.1263851968881844
1210,0.07899089688447058
1212,0.026295773536729516
1214,0.18722372185104175
1215,0.1029263362301267
1216,0.08553009981651027
1219,0.0046944465090024146
1221,0.034675449416405435
1223,0.01977442501003379
1224,0.3441993909404686
1225,0.0634053054189887
1226,0.008155378578152739
1228,0.06185329682152507
1229,0.044960568337888196
1230,0.17433201388580422
1231,0.09041964728627172
1233,0.12974690202796513
1234,0.04759896158457022
1235,0.024772095194869115
1236,0.03543958427144922
1238,0.08455716833809368
1239,0.07886974981532124
1241,0.032908226740092195
1243,0.13204806417538406
1244,0.09936194978472401
1245,0.06522424405610927
1247,0.26415642298828756
1248,0.032466345389119855
1250,0.08252111385297933
1251,0.0744267587131695
1252,0.09756485798763226
1254,0.3587630032766864
1256,0.13337061417440466
1257,0.27208034250311686
1258,0.0963266012948305
1260,0.05186418240059276
1262,0.2613533926852578
1263,0.033643829521149415
1264,0.1431966195359493
1266,0.011663183904139895
1267,0.14169089238104604
1268,0.031978676492360414
1269,0.0012771810181375631
1270,0.38203373507014593
1271,0.08655475697753134
1273,0.05197736467286629
1274,0.08961064048795997
1275,0.24291455496278958
1276,0.24634154370254224
1277,0.11926747355388412
1279,0.41066435949622493
1280,0.027778583655903244
1281,0.10173665934666953
1282,0.15453892115434908
1283,0.03916865451789908
1284,0.08172847215124679
1285,0.09467461043301628
1288,0.05637481066122163
1289,0.033569900924493634
1290,0.04859873572605511
1292,0.288113652627336
1293,0.07628169670447127
1294,0.08324306866584319
1295,0.06655531014266369
1296,0.08123326029239797
1297,0.10013393032943174
1298,0.5219872033190684
1301,0.25522289958952427
1303,0.015242609529020568
1304,0.09024752885212162
1305,0.06289730851393305
1306,0.3647675921221847
1307,0.2189442072479979
1308,0.14260296382119275
1309,0.29771941302855076
1310,0.03513044896231432
1311,0.0063309656173766715
1312,0.06291983129715129
1313,0.07089796427528383
1314,0.1622172006335718
1315,0.01580088963275461
1316,0.020213749500160194
1317,0.07611525960621535
1318,0.12457264915352928
1319,0.045090892559121354
1320,0.04513491048415563
1321,0.14287815580093066
1324,0.14590624867000224
1325,0.09869771502958091
1326,0.13430894445906194
1327,0.1842320507176598
1328,0.057391231109459984
1329,0.06208188136829196
1330,0.06335552825022783
1331,0.06944033099946889
1332,0.12513261850993862
1333,0.17305112770659248
1334,0.0298380393517228
1335,0.14963478301210253
1336,0.15437796634626544
1337,0.18931416928239786
1338,0.048438172878326746
1340,0.011760910746519082
1341,0.13232160376710556
1342,0.13621393618216526
1344,0.1406649911159108
1345,0.05897582076223129
1347,0.09091032713524028
1348,0.10983703025980462
1349,0.10124297280211092
1350,0.02504140921418352
1351,0.03670965258697234
1353,0.011613032035806548
1354,0.10229396726219608
1355,0.13914920798107344
1356,0.02934729272461234
1357,0.13173990919076162
1359,0.08268705901892459
1360,0.12031048080150719
1361,0.00999617389629126
1363,0.21468533480730723
1364,0.039580998412863444
1365,0.1023328677556421
1366,0.0028901602848598884
1368,0.022169697592471893
1370,0.05688291366932474
1371,0.06975153494703612
1373,0.02823605547701158
1374,0.07233014320746323
1375,0.06119355252541725
1376,0.007535442958217509
1378,0.17044110323391992
1379,0.031905012782332154
1380,0.1110718055854889
1382,0.009397671638627259
1383,0.07866524749711257
1384,0.05319046603971089
1385,0.07752111385297944
1386,0.20050464547287428
1387,0.3326036711227722
1389,0.013817191512693672
1391,0.066594439517214
1392,0.1766101009321217
1393,0.2367730361730831
1394,0.4687197273310044
1396,0.28477426103259695
1397,0.1426301262012959
1398,0.013036747209520971
1399,0.022686819359593713
1401,0.011580438366848966
1402,0.0538036949082874
1403,0.026091558559787398
1404,0.03407799131894773
1405,0.034199586895088174
1408,0.13961096844283372
1409,0.045019470368715675
1410,0.052723260191488874
1411,0.11060487352764725
1412,0.08510834984930571
1413,0.12277542747099912
1414,0.08831313842314903
1418,0.05536417987786324
1419,0.09067419814242683
1422,0.0496024631335259
1423,0.1115515909516378
1424,0.0996423259741912
1425,0.36696239227153016
1426,0.14334984320443578
1427,0.08097457586927548
1428,0.07565308289403894
1429,0.058621629498949
1430,0.031114515400926246
1431,0.02215999769640864
1432,0.1418101093021238
1433,0.09706646748924186
1434,0.3073332703651839
1435,0.11817225564048472
1436,0.07346948366498496
1438,0.2573627116491226
1439,0.10739338327710901
1440,0.10639860694248182
1441,0.0027523220387326575
1442,0.06452769313228557
1445,0.2081561489479773
1446,0.10746175589536633
1448,0.1156639306321594
1450,0.010496080805218355
1451,0.22342094634372067
1453,0.12706745135386188
1454,0.02297106793929693
1455,0.09356413648691042
1456,0.02045123928310466
1457,0.3654261381216397
1458,0.008859497691362517
1459,0.09404078105446478
1460,0.027143208929619744
1461,0.05481243364429833
1462,0.1501543779916612
1463,0.12360074129624254
1465,0.0863640890595907
1466,0.06776380045930197
1467,0.07634873453888802
1468,0.10916393701318206
1469,0.05612675157767133
1470,0.06609246674251379
1471,0.012907898785218475
1474,0.010948141370916042
1475,0.12876195634382137
1476,0.16715283927488178
1477,0.27655784880548917
1478,0.17469283102469646
1479,0.024388649169712062
1480,0.11084745922477857
1481,0.0972338758384681
1482,0.05964714438810059
1483,0.10383180702196126
1484,0.1086837809833523
1485,0.11341547202006508
1486,0.00410459350464043
1488,0.07968627192722821
1489,0.0004907452317013394
1490,0.0434737218510417
1491,0.09980892704988298
1492,0.15589163222349733
1493,0.02180738313924846
1494,0.18227320519597967
1495,0.005843258879669744
1496,0.009595983427848509
1498,0.18563552469466238
1499,0.09342084543452889
1502,0.1237875746648942
1503,0.2650253772663338
1504,0.05014057494978341
1505,0.11613310791951847
1506,0.17255183699199095
1507,0.012825052338735876
1508,0.016218805050670193
1510,0.15969120323507835
1511,0.05865487907765354
1512,0.05349785176153499
1513,0.07002591688057946
1514,0.2513919923256023
1515,0.056673358510782146
1516,0.08479088953184544
1517,0.3189410332555893
1518,0.0311449105850643
1521,0.21513428538607737
1522,0.052211221724904444
1523,0.11026642409828935
1524,0.0781026796899631
1525,0.12215102042110981
1526,0.4172158029122255
1527,0.03388147066788161
1528,0.06134178812819879
1529,0.03978147603981186
1530,0.23031040882951026
1531,0.02911487362855736
1532,0.08720060103246619
1534,0.29275152447757624
1535,0.17845984683716654
1536,0.3745583511078523
1537,0.10861836869495689
1538,0.08567836064658918
1539,0.00801271820822036
1540,0.04255469138655665
1541,0.03798615386347337
1542,0.1065208650399665
1543,0.016997369920143557
